参数1_文本,书名,章节名称
孟寅忽地转过头来，发现周迟已经不在原本之处，不过他也不在意，把自己的蒲团往周迟这边移过去了一些，“我天赋虽比你好些，但你不要自卑，你我是同乡，我不会看不起你的。”,人间有剑,第十二章 境界有尽头，修行不驻足
周迟干笑一声，没有说话。,人间有剑,第十二章 境界有尽头，修行不驻足
“对了，你觉得我的想法如何？”,人间有剑,第十二章 境界有尽头，修行不驻足
孟寅满眼期待地看向自己这个认可的朋友。,人间有剑,第十二章 境界有尽头，修行不驻足
“我觉得，你既然不想自己动手，那以后便多收一些弟子，不是有师父有事，弟子服其劳的说法吗？”,人间有剑,第十二章 境界有尽头，修行不驻足
周迟随便糊弄了一下孟寅。,人间有剑,第十二章 境界有尽头，修行不驻足
“有道理啊！”听着这话，孟寅却是陷入了沉思。,人间有剑,第十二章 境界有尽头，修行不驻足
看着孟寅如此认真的神色，周迟忽然觉得自己说错话了。,人间有剑,第十二章 境界有尽头，修行不驻足
“好了，我们继续说。”,人间有剑,第十二章 境界有尽头，修行不驻足
“天门之后，有一气万里之说，这有两层意思，一则是体内一口气，能在体内经脉游走万里才消散换气，二则是凭着一口气，便能瞬间而至万里之外。只是此举也极为消耗气机。”,人间有剑,第十二章 境界有尽头，修行不驻足
“万里境之后，便渐返璞归真，气机尽数敛入体内，复归寻常人姿态，若是自己不显露境界，外人极难看出，此境名为归真。”,人间有剑,第十二章 境界有尽头，修行不驻足
“如今山门之中，除去玄意峰主之外，其余三峰峰主都是这个境界，宗主也是这般境界，还有些山中长老，也是如此。”,人间有剑,第十二章 境界有尽头，修行不驻足
“尔等此生，若是能到这境界，便已经是不枉此生了。”,人间有剑,第十二章 境界有尽头，修行不驻足
朝云峰师叔又喝了口茶水，笑道：“诸君现在都是外门弟子，需在一年之内方寸境圆满，届时经受内门弟子考核之后，方可进入内门，若是一年之内无法到这个境界，那便只好自行下山了。”,人间有剑,第十二章 境界有尽头，修行不驻足
说话的时候，他看着的是周迟，这次的新弟子里，其余二十一人，一年入方寸，应该都没什么问题，唯独眼前的周迟，悬。,人间有剑,第十二章 境界有尽头，修行不驻足
周迟默然无语。,人间有剑,第十二章 境界有尽头，修行不驻足
“师叔，不是说修行十境？这不才说到七境，剩下三境呢？”,人间有剑,第十二章 境界有尽头，修行不驻足
人群里有人开口，是道女声，正是这一次新弟子里，唯一的女子，名为白雨秋。,人间有剑,第十二章 境界有尽头，修行不驻足
“也罢，本来其余三境离你们太过遥远，我本不愿提及，既然你开口相问，我便说上一说。”,人间有剑,第十二章 境界有尽头，修行不驻足
“归真之后，名曰登天，这是让你们在玉府和天门之间以气机架梯，以求将两物融为一体，气息循环，到这个境界，甚至已能引发天地共鸣。”,人间有剑,第十二章 境界有尽头，修行不驻足
“登天境修士，在东洲，也不过寥寥。”,人间有剑,第十二章 境界有尽头，修行不驻足
“登天之后，自在云雾之中，这一境，称为云雾境，七洲之地，此境最强的九人，为圣人，其余则为从圣，九圣人各有道场，遍布除东洲之外的六洲。”,人间有剑,第十二章 境界有尽头，修行不驻足
“拨开云雾，见青天。”,人间有剑,第十二章 境界有尽头，修行不驻足
“圣人之上，曰青天。”,人间有剑,第十二章 境界有尽头，修行不驻足
“此境整个世间只有五人。”,人间有剑,第十二章 境界有尽头，修行不驻足
“除去北方妖洲和东洲之外，其余五洲各有青天坐镇，青天坐镇一洲之地，享众生香火。”,人间有剑,第十二章 境界有尽头，修行不驻足
“这是大家共称，其实私下，有个更为直白的称呼，叫做九五至尊，便说的是这五青天，九圣人。”,人间有剑,第十二章 境界有尽头，修行不驻足
……,人间有剑,第十二章 境界有尽头，修行不驻足
“周迟。”,人间有剑,第十二章 境界有尽头，修行不驻足
就在那位朝云峰师叔在讲述境界划分的时候，孟寅已经用手肘撞了撞周迟，低声道：“你看那白师妹，好不好看？”,人间有剑,第十二章 境界有尽头，修行不驻足
周迟抬眼，看了看之后，说道：“还行。”,人间有剑,第十二章 境界有尽头，修行不驻足
“那你说让她做我道侣，我吃不吃亏？”,人间有剑,第十二章 境界有尽头，修行不驻足
孟寅挑了挑眉，好像只要愿意，他就能俘获那白师妹芳心一般。,人间有剑,第十二章 境界有尽头，修行不驻足
周迟摇了摇头。,人间有剑,第十二章 境界有尽头，修行不驻足
“果然你也觉得她配不上我是吗？”,人间有剑,第十二章 境界有尽头，修行不驻足
孟寅叹气道：“其实我要求真的不高，奈何我自身实在是太过优秀了些。”,人间有剑,第十二章 境界有尽头，修行不驻足
“不是。”,人间有剑,第十二章 境界有尽头，修行不驻足
周迟看了一眼孟寅，压低声音，“你先别着急，你多看看再说，山中肯定还有师姐比她更好看。”,人间有剑,第十二章 境界有尽头，修行不驻足
“你的意思是，我值得更好的？”,人间有剑,第十二章 境界有尽头，修行不驻足
孟寅双眸放光。,人间有剑,第十二章 境界有尽头，修行不驻足
周迟摇头，“我是说，既然都做梦了，你梦个大的不行吗？”,人间有剑,第十二章 境界有尽头，修行不驻足
“……”,人间有剑,第十二章 境界有尽头，修行不驻足
“狗贼，你辱我太甚！”,人间有剑,第十二章 境界有尽头，修行不驻足
孟寅咬牙切齿，但实则并不太在意。,人间有剑,第十二章 境界有尽头，修行不驻足
周迟没功夫搭理他，这些入门修行的基本常识，他数年前便已经知晓，那位朝云峰师叔说的东西，也只是大概，其实剑修便有所不同，诸如剑修其实更愿意将玉府称为剑府，在踏入玉府境之后，会温养剑气，和气机相当，但也略有不同，剑气更重杀伐。,人间有剑,第十二章 境界有尽头，修行不驻足
也无什么心头物的说法，剑修的心头物，就是剑气凝结的一柄小剑，悬挂于剑府之中。,人间有剑,第十二章 境界有尽头，修行不驻足
至于本命器，剑修……的本命器，就是剑，只有剑。,人间有剑,第十二章 境界有尽头，修行不驻足
不过提及本命器，那柄陪伴他数年的飞剑，已经折损，等到再次踏足灵台境，他便需要一柄新的本命飞剑。,人间有剑,第十二章 境界有尽头，修行不驻足
只是看玄意峰的穷酸样，周迟不认为他们能有什么好东西。,人间有剑,第十二章 境界有尽头，修行不驻足
本命飞剑对于剑修来说，品质倒是次要，毕竟随着不断炼化祭炼，寻常飞剑也能渐渐变得不凡，像是如今剑器榜上那些名剑，初时也有寻常的，是随着剑主成名，才不断在剑器榜上排名攀升。,人间有剑,第十二章 境界有尽头，修行不驻足
最重要的，还是契合两字。,人间有剑,第十二章 境界有尽头，修行不驻足
能寻到一柄契合的飞剑，才最重要。,人间有剑,第十二章 境界有尽头，修行不驻足
就像是周迟之前那柄，品质虽高，但实际上并没有那么契合，只是勉强而用罢了。,人间有剑,第十二章 境界有尽头，修行不驻足
“你就是玄意峰新的外门弟子？”,人间有剑,第十二章 境界有尽头，修行不驻足
就在周迟沉思的时候，一道声音，将他的思绪给拉了回来，原来那位朝云峰师叔早已离去，只留下在这里开始参悟入门心法修行的新弟子们。,人间有剑,第十二章 境界有尽头，修行不驻足
至于孟寅，早不知道跑到什么地方去了。,人间有剑,第十二章 境界有尽头，修行不驻足
而此刻开口的，是一个黑衣少年，生得寻常，他站在周迟身前一丈左右，俯视着这个新入门的少年。,人间有剑,第十二章 境界有尽头，修行不驻足
周迟回过神来，看向眼前人，“你是？”,人间有剑,第十二章 境界有尽头，修行不驻足
“你已上山，难道不知道山上规矩？不知道见到师兄要行礼问好？”,人间有剑,第十二章 境界有尽头，修行不驻足
看着依旧盘坐着的布衣少年，黑衣少年冷笑一声，“我是苍叶峰弟子，应麟。”,人间有剑,第十二章 境界有尽头，修行不驻足
看着依旧盘坐着的布衣少年，黑衣少年冷笑一声，“我是苍叶峰弟子，应麟。”,人间有剑,第十三章 我来
听着这边的动静，许多闭着眼静修的新弟子都睁开眼睛，看向这边，包括那位白雨秋师妹。,人间有剑,第十三章 我来
“有什么事吗？”,人间有剑,第十三章 我来
周迟站起身来，却没看他，而是视线越过眼前这个黑衣年轻人，看向了远处树下，那边有两人，都是年轻人，正在看着这边。,人间有剑,第十三章 我来
看了那边一眼之后，他这才收回自己的目光。,人间有剑,第十三章 我来
“事情倒是没有，只是听说玄意峰收了个废物弟子，于是想来看看，你天赋这般差，难不成觉得自己会通过内门考核，成为内门弟子？”,人间有剑,第十三章 我来
应麟满脸不屑，“我要是你，肯定没脸在山上待着，熬一年又如何，最后通过不了内门考核，不还是要被赶下山去？与其那个时候灰溜溜下山，不如这会儿就主动下山，还不至于到时候那般难堪！”,人间有剑,第十三章 我来
