参数1_文本,书名,章节名称
吃饱喝足时，天色已黑。,万仙来朝,第35章 路走窄了
一只白头鸦从夕阳余辉中掠来，飘然落在陆夜面前。,万仙来朝,第35章 路走窄了
“大人，您吩咐打探的消息，小的已查清楚！”,万仙来朝,第35章 路走窄了
白头鸦恭恭敬敬上前见礼。,万仙来朝,第35章 路走窄了
怎么是这只鸟妖？,万仙来朝,第35章 路走窄了
赵青心中一惊，眼前的白头鸦，正是三天前从缉妖司衙门逃走那只！,万仙来朝,第35章 路走窄了
却见白头鸦道：“不出您所料，天河郡城缉妖司衙门中，果然有人早已和赤尾蛇君勾结！”,万仙来朝,第35章 路走窄了
说着，白头鸦松开爪子中拎着的一个包裹。,万仙来朝,第35章 路走窄了
“证据就在其中，大人一看便知。”,万仙来朝,第35章 路走窄了
陆夜打开包裹，其中有一封密信。,万仙来朝,第35章 路走窄了
内容很简单，只有一句话——,万仙来朝,第35章 路走窄了
“李兄放心，陆夜此子敢来，定让他有去无回，包君满意”！,万仙来朝,第35章 路走窄了
落款是两个字：赤尾。,万仙来朝,第35章 路走窄了
“这封信是两天前寄给李寒山的，被小的成功拦截。”,万仙来朝,第35章 路走窄了
白头鸦很得意，但不忘拍马屁道，“也多亏大人神机妙算，才让小的有机会做成此事！”,万仙来朝,第35章 路走窄了
陆夜凝视这封密信半晌，这才道：“赤尾蛇君如今可在老巢？”,万仙来朝,第35章 路走窄了
“在！”,万仙来朝,第35章 路走窄了
白头鸦道，“说来也巧，今天是老爬虫纳妾的大喜之日，那些分布在松阳河各大水域中的妖物，都带着厚礼前来祝贺，如今都汇聚在老爬虫的府邸中。”,万仙来朝,第35章 路走窄了
陆夜讶然：“纳妾？”,万仙来朝,第35章 路走窄了
“这已经是老爬虫迎娶的第十三个妾室了！”,万仙来朝,第35章 路走窄了
白头鸦语气带着嫉妒，“狗日的，当个河神竟然能如此风光！”,万仙来朝,第35章 路走窄了
“甚好，甚好！”,万仙来朝,第35章 路走窄了
陆夜笑起来，长身而起，招呼赵青，“走，咱们也一起去为河神大人庆贺，讨一杯喜酒吃！”,万仙来朝,第35章 路走窄了
“就咱们两个……去赤尾蛇君老巢？”,万仙来朝,第35章 路走窄了
赵青心中一紧。,万仙来朝,第35章 路走窄了
陆夜笑问道：“有何不可？”,万仙来朝,第35章 路走窄了
赵青却沉默了。,万仙来朝,第35章 路走窄了
许久，他猛地一咬牙，“罢了，我直接说吧，这次行动开始之前，方大人就已叮嘱我，让我主动接近你，争取获得你的信任。”,万仙来朝,第35章 路走窄了
“包括刚才我没有跟方大人一起离开，选择留下陪你，同样也和方大人的命令有关。”,万仙来朝,第35章 路走窄了
“而只要方大人一声令下，我就会在背后捅你一刀！”,万仙来朝,第35章 路走窄了
陆夜眼神微妙，“早看出来了，当然，你能自己说出来，我更高兴。”,万仙来朝,第35章 路走窄了
“早看出来了？”,万仙来朝,第35章 路走窄了
赵青一怔，旋即苦涩道：“陆少，我考虑清楚了，不想当一枚任人摆布的棋子！”,万仙来朝,第35章 路走窄了
“更……不想跟你去冒险！”,万仙来朝,第35章 路走窄了
“还请陆少见谅，允许我离开！”,万仙来朝,第35章 路走窄了
说罢，赵青满脸愧疚，抱拳躬身。,万仙来朝,第35章 路走窄了
陆夜沉默半晌，把那部小说取出，递给赵青。,万仙来朝,第35章 路走窄了
“你有你的顾虑和苦衷，我理解。”,万仙来朝,第35章 路走窄了
陆夜道，“今天你说的一切，我会替你保密，不会泄露分毫，快走吧。”,万仙来朝,第35章 路走窄了
“多谢！”,万仙来朝,第35章 路走窄了
赵青道，“陆少保重！”,万仙来朝,第35章 路走窄了
目送赵青离开后，白头鸦摇头道：“若留在大人身边做事，以后大好前程，指日可待！可惜，这小子路走窄了！”,万仙来朝,第35章 路走窄了
陆夜随口道：“人各有志，不能强求。”,万仙来朝,第35章 路走窄了
赵青的做法，和背叛无关。,万仙来朝,第35章 路走窄了
无非是不看好自己去斩妖的做法，不想引火上身罢了。,万仙来朝,第35章 路走窄了
“得亏大人格局大，胸襟比天阔！”,万仙来朝,第35章 路走窄了
白头鸦赞美道，“换做其他人，势必饶不了这种墙头草！”,万仙来朝,第35章 路走窄了
陆夜神色严肃道：“少跟我扯淡，我这人最不喜溜须拍马之辈！”,万仙来朝,第35章 路走窄了
“大人这就误会小的了！”,万仙来朝,第35章 路走窄了
白头鸦很委屈，指天发誓道，“小的字字发自肺腑，天地可鉴！”,万仙来朝,第35章 路走窄了
陆夜：“……”,万仙来朝,第35章 路走窄了
出乎意料的是，还不等陆夜行动，河神赤尾蛇君的手下，已主动找上门来。,万仙来朝,第35章 路走窄了
“阁下可是陆夜陆公子？”,万仙来朝,第35章 路走窄了
伴随一道阴柔的嗓音响起，一个身着彩衣，面相俊美的男子走进河神庙。,万仙来朝,第35章 路走窄了
一群化作人形的妖物，众星拱月般尾随在后边。,万仙来朝,第35章 路走窄了
“找我何事？”,万仙来朝,第35章 路走窄了
陆夜眼眸中玄光一闪，便看出这彩衣男子的本体，乃是一头蛤蟆。,万仙来朝,第35章 路走窄了
男子彬彬有礼拱手道：“奉河神大人之命，请陆公子前往‘清浊岛’参加喜宴，还望公子莫要推辞！”,万仙来朝,第35章 路走窄了
陆夜顿时笑了，“看来，这杯喜酒是非喝不可了！”,万仙来朝,第35章 路走窄了
陆夜顿时笑了，“看来，这杯喜酒是非喝不可了！”,万仙来朝,第36章 堪比蛟龙非俗物
“从现在起，陆夜此子是生是死，再和我们无关！”,万仙来朝,第36章 堪比蛟龙非俗物
松阳镇，一座酒楼中。,万仙来朝,第36章 堪比蛟龙非俗物
方北震举杯，“来，大家喝一个！”,万仙来朝,第36章 堪比蛟龙非俗物
三个缉妖卫轰然应诺，举杯共饮。,万仙来朝,第36章 堪比蛟龙非俗物
“这陆夜也太猖獗，擅自杀害河神手下和庙祝不说，竟还要一人去斩杀河神，他若死，可怪不得咱们！”,万仙来朝,第36章 堪比蛟龙非俗物
有人冷笑。,万仙来朝,第36章 堪比蛟龙非俗物
“还是大人厉害，让咱们都能置身事外，又能置陆夜于死地，可谓一举双得！”,万仙来朝,第36章 堪比蛟龙非俗物
有人恭维。,万仙来朝,第36章 堪比蛟龙非俗物
“不要小觑陆夜，他敢孤身行动，必有依仗。”,万仙来朝,第36章 堪比蛟龙非俗物
方北震淡淡道，“若非如此，这一路上我岂可能忍他到现在？”,万仙来朝,第36章 堪比蛟龙非俗物
有人问道：“大人难道认为，陆夜这次还有活下来的机会？”,万仙来朝,第36章 堪比蛟龙非俗物
方北震晃了晃杯中酒，眼神阴冷，“人狂自有天收，赤尾蛇君那老妖怪可不是吃素的！”,万仙来朝,第36章 堪比蛟龙非俗物
话锋一转，“对了，你们记得多准备一些酒水。”,万仙来朝,第36章 堪比蛟龙非俗物
“做什么？”,万仙来朝,第36章 堪比蛟龙非俗物
“毕竟同行一场，待会一起去祭奠陆夜的亡魂！”,万仙来朝,第36章 堪比蛟龙非俗物
……,万仙来朝,第36章 堪比蛟龙非俗物
夜色如墨，疏星点点。,万仙来朝,第36章 堪比蛟龙非俗物
松阳河奔涌流淌，涛声如雷。,万仙来朝,第36章 堪比蛟龙非俗物
位于河中央的清浊岛上，灯火通明，璀璨如火龙盘绕，将夜色驱散，煞是醒目。,万仙来朝,第36章 堪比蛟龙非俗物
那里，就是河神赤练蛇君的老巢。,万仙来朝,第36章 堪比蛟龙非俗物
“这座岛屿果然不凡。”,万仙来朝,第36章 堪比蛟龙非俗物
陆夜负手于背，站在大河之畔远眺。,万仙来朝,第36章 堪比蛟龙非俗物
他曾仔细翻阅过松阳镇血案的卷宗。,万仙来朝,第36章 堪比蛟龙非俗物
引起他兴趣的，便是这座清浊岛。,万仙来朝,第36章 堪比蛟龙非俗物
流经此地的松阳河一半清澈，一半浑浊。,万仙来朝,第36章 堪比蛟龙非俗物
清浊岛恰好位于“清浊交汇”的中心。,万仙来朝,第36章 堪比蛟龙非俗物
当时陆夜就推测出，清浊岛的风水格局必然另有玄机。,万仙来朝,第36章 堪比蛟龙非俗物
现在一看，果然印证了他的推测。,万仙来朝,第36章 堪比蛟龙非俗物
这座岛屿分明是一块藏风纳水，孕育天材地宝的“阴阳地”！,万仙来朝,第36章 堪比蛟龙非俗物
“河神大人栖身之地，是三百里水域中唯一一处福地，在那凡夫俗子眼中，便是真正的水中仙府，岂可能是一般地方可比？”,万仙来朝,第36章 堪比蛟龙非俗物
一身彩衣的阴柔男子很矜持，但言辞却流露出一抹傲意。,万仙来朝,第36章 堪比蛟龙非俗物
说话时，一艘船破浪而来。,万仙来朝,第36章 堪比蛟龙非俗物
陆夜在那自称“拦水郎君”的阴柔男子带引下，登船前往清浊岛。,万仙来朝,第36章 堪比蛟龙非俗物
虽然是深夜，清浊岛上依旧很热闹。,万仙来朝,第36章 堪比蛟龙非俗物
今天是河神赤尾蛇君纳妾的大喜之日，岛屿上张灯结彩，宾朋满座。,万仙来朝,第36章 堪比蛟龙非俗物
三百里水域中有名有姓的妖怪，几乎齐聚一堂。,万仙来朝,第36章 堪比蛟龙非俗物
仅仅是道喜的贺礼，便堆积如山。,万仙来朝,第36章 堪比蛟龙非俗物
陆夜跟随拦水郎君一起登岛之后，一路上见到了许许多多的妖怪。,万仙来朝,第36章 堪比蛟龙非俗物
有还未化形的妖类，如大如磨盘的老龟、通体长满绒毛的螃蟹、足有三尺长的青虾……,万仙来朝,第36章 堪比蛟龙非俗物
有凝聚出人身，却保留着妖物特征的，像生有鱼头的男子，背着蚌壳的女子等。,万仙来朝,第36章 堪比蛟龙非俗物
一眼望过去，那些妖物千奇百怪，各不相同。,万仙来朝,第36章 堪比蛟龙非俗物
尤其是那只蚌精女子的模样，差点让陆夜没绷住。,万仙来朝,第36章 堪比蛟龙非俗物
“这些妖怪若都杀了，一锅根本装不下啊……”,万仙来朝,第36章 堪比蛟龙非俗物
陆夜暗道。,万仙来朝,第36章 堪比蛟龙非俗物
“你在吞口水？”,万仙来朝,第36章 堪比蛟龙非俗物
一个面相凶悍的三尺青虾忽地低喝，看向陆夜的眼神很不善。,万仙来朝,第36章 堪比蛟龙非俗物
这人类少年的眼神太不礼貌！,万仙来朝,第36章 堪比蛟龙非俗物
简直像视它为盘中餐。,万仙来朝,第36章 堪比蛟龙非俗物
“一边去，陆公子是河神大人邀请的贵客！”,万仙来朝,第36章 堪比蛟龙非俗物
拦水郎君呵斥，把那只青虾精撵走。,万仙来朝,第36章 堪比蛟龙非俗物
陆夜没有说什么，心中则给那只虾精记了一笔账。,万仙来朝,第36章 堪比蛟龙非俗物
接下来的途中，陆夜还看到一些人类！,万仙来朝,第36章 堪比蛟龙非俗物
显然，前来参加“河神”喜宴的，并非只有各路妖怪。,万仙来朝,第36章 堪比蛟龙非俗物
毕竟名义上，赤尾蛇君仍旧是大乾朝廷敕封的河神。,万仙来朝,第36章 堪比蛟龙非俗物
很快，一座恢弘巍峨的大殿映入眼帘。,万仙来朝,第36章 堪比蛟龙非俗物
大殿两侧石柱上，铭刻着一副对联。,万仙来朝,第36章 堪比蛟龙非俗物
上联：腾云驾雾，堪比蛟龙非俗物。,万仙来朝,第36章 堪比蛟龙非俗物
下联：聚气吞灵，敢称水府第一尊！,万仙来朝,第36章 堪比蛟龙非俗物
横批：傲镇松阳。,万仙来朝,第36章 堪比蛟龙非俗物
“自比蛟龙？还水府第一尊？啧，一只紫府六炼层次的蛇妖而已，口气不小啊。”,万仙来朝,第36章 堪比蛟龙非俗物
陆夜挑了挑眉。,万仙来朝,第36章 堪比蛟龙非俗物
卷宗中倒也的确记载着，河神赤尾蛇君疑似有着一丝蛟龙血脉，天赋非凡，远非一般妖物可比。,万仙来朝,第36章 堪比蛟龙非俗物
这次他选择来松阳镇斩妖，一是因为“清浊岛”颇为不俗。,万仙来朝,第36章 堪比蛟龙非俗物
二便是因为这赤尾蛇君的血脉！,万仙来朝,第36章 堪比蛟龙非俗物
陆夜倒是希望，赤尾蛇君真的拥有蛟龙血脉。,万仙来朝,第36章 堪比蛟龙非俗物
“河神大人正在宴请宾客，陆公子请跟我来。”,万仙来朝,第36章 堪比蛟龙非俗物
拦水郎君带着陆夜走进大殿。,万仙来朝,第36章 堪比蛟龙非俗物
大殿内金碧辉煌，宾客满座。,万仙来朝,第36章 堪比蛟龙非俗物
阵阵丝竹之声不绝于耳，还有一些美貌侍女穿梭其中，斟茶倒水，排场奢靡。,万仙来朝,第36章 堪比蛟龙非俗物
身为河神的赤尾蛇君，高高坐在主座上。,万仙来朝,第36章 堪比蛟龙非俗物
他一身青袍，头戴玉冠，肤色白皙，宛如儒雅风流的中年文士。,万仙来朝,第36章 堪比蛟龙非俗物
“大人，陆夜陆公子已请到！”,万仙来朝,第36章 堪比蛟龙非俗物
拦水郎君恭敬上前禀报。,万仙来朝,第36章 堪比蛟龙非俗物
赤尾蛇君微笑颔首，朗声道：“诸位且看，那位便是缉妖司衙门派来的陆夜陆公子！”,万仙来朝,第36章 堪比蛟龙非俗物
丝竹之声顿时停止。,万仙来朝,第36章 堪比蛟龙非俗物
