参数1_文本,书名,章节名称
距离这里大概十几里外，一处林子边缘，在最前边探路的陆吾气喘吁吁跑回来，嘴里一口一口的往外吞吐着白色的热气。,天下长宁,第七章少年血性
“出了林子就是一马平川，咱们怕是撤不出去了。”,天下长宁,第七章少年血性
一直以来陆吾表现的都有些不尽如人意，可是在这一刻他说出的话里却没有一丝畏惧。,天下长宁,第七章少年血性
“长安大营新兵教导队的！”,天下长宁,第七章少年血性
陆吾喊了一声，除了他之外的十一名年轻人立刻站直了身子。,天下长宁,第七章少年血性
“咱们断后，让器叔护着高姑娘先走。”,天下长宁,第七章少年血性
随着陆吾一声呼喊，十一名士兵整齐回应。,天下长宁,第七章少年血性
“呼！”,天下长宁,第七章少年血性
他们每个人都是那么年轻，年纪最大的陆吾也不过才二十一岁，他们在长安城里本可以过着锦衣玉食的生活，可他们没有一个人甘心那样享受。,天下长宁,第七章少年血性
他们是年轻的大宁帝国的年轻人，每个人心中都有着无比崇高的理想和抱负。,天下长宁,第七章少年血性
陆吾转身看向器叔说道：“器叔，你带她往西北方向走，你们两个目标小应该能出去，我和兄弟们带上那假的渤海国君和太子往西南方向冲。”,天下长宁,第七章少年血性
高清澄立刻说道：“你们是跟着我来的，来之前就说过要听我的！”,天下长宁,第七章少年血性
陆吾咧开嘴笑：“是，来的时候是那么说的，但那是来的时候，现在不听了......你安排在渤海负责接应咱们的廷尉府暗谍多半是折了，现在轮到我们这些穿军服的站在最前边。”,天下长宁,第七章少年血性
他看向器叔：“器叔，她不听话你得管。”,天下长宁,第七章少年血性
器叔沉默了片刻，点头：“我带她走。”,天下长宁,第七章少年血性
陆吾脸上的笑容比刚才更加灿烂，在这道选择题中他选了注定了结局的那个答案。,天下长宁,第七章少年血性
“大宁战兵！”,天下长宁,第七章少年血性
陆吾朝着西南方向一指：“跟我走！”,天下长宁,第七章少年血性
十一名年轻士兵带上那两个假扮国君和太子的渤海人开始向前冲，高清澄要追却被器叔直接扛了起来。,天下长宁,第七章少年血性
跑出去一段距离后陆吾回头喊：“郡主！你很了不起，兄弟们，都喜欢你！”,天下长宁,第七章少年血性
这一路上，他们私底下不止说过一次，哪个敢向高清澄表白哪个就算纯爷们儿，他们回长安后轮流请客喝酒。,天下长宁,第七章少年血性
可是这个年纪的汉子们，哪个会不喜欢高清澄这样的女孩儿？,天下长宁,第七章少年血性
高清澄眼睛发红，没来得及回应什么就被器叔扛着往西北方向奔了出去。,天下长宁,第七章少年血性
陆吾一边跑一边和手下兄弟们喊道：“别怕，就算真的交代在这了，消息传回去，你我的老子脸上都有光，咱没丢他们的人！”,天下长宁,第七章少年血性
“冲！”,天下长宁,第七章少年血性
陆吾挥舞着手臂，也不知道是在给兄弟们加油打气，还是在向那个朝着另外一个方向而去的少女挥手告别。,天下长宁,第七章少年血性
就在他们身后大概三四里处，亲自带着六百名骑兵追过来的东韩大将尹穗举着千里眼看到了陆吾他们。,天下长宁,第七章少年血性
这位以铁血无情著称的东韩战将眼神里有几分钦佩，因为他看得出来那些宁国的年轻人其实根本没有多少经验。,天下长宁,第七章少年血性
这样的十几个人，就敢跑到渤海这来把渤海国君和太子偷走。,天下长宁,第七章少年血性
如果真的让渤海国君到了宁国，宁人就有借口向渤海出兵。,天下长宁,第七章少年血性
“边关在咱们手里，他们要想回宁国只能往西北方向找机会翻山过去，往西南的城关跑......想以此来诱惑我们追击，幼稚。”,天下长宁,第七章少年血性
在东韩领兵二十年未尝败绩的尹穗回头吩咐道：“韩尚勋，你带三百骑兵往西北方向追，其他人，跟我去会会那些勇敢的宁国年轻人。”,天下长宁,第七章少年血性
东韩将军韩尚勋立刻应了一声，分兵三百往西北方向而去。,天下长宁,第七章少年血性
另一名东韩将军李挽昊问道：“大将军，你不是说那十几个人是诱饵吗？为何，为何还要亲自率军去追？”,天下长宁,第七章少年血性
尹穗微笑道：“他们是诱饵不假，可不妨碍我想亲手抓住他们。”,天下长宁,第七章少年血性
他将马鞭往前一指，数百名骑兵随即催马向前。,天下长宁,第七章少年血性
陆吾他们正在狂奔，最后的那个年轻士兵忽然喊了一声：“不好！东韩人分兵往西北去追了！”,天下长宁,第七章少年血性
陆吾脚步骤然停住，回头看时，只见一队骑兵脚下如同踩着翻腾的白浪一样，在雪原上往西北而去。,天下长宁,第七章少年血性
这时候陆吾心里的那种骄傲感荡然无存，在绝对优势兵力面前，所谓的分兵诱敌，看起来就像是个笑话。,天下长宁,第七章少年血性
“帅旗往我们这边来了！”,天下长宁,第七章少年血性
又有人喊了一声。,天下长宁,第七章少年血性
陆吾看看西北方向，再看看那面刺眼的东韩帅旗，他咬着牙，表情逐渐狰狞。,天下长宁,第七章少年血性
“就算我们现在去追郡主也来不及了，在雪原上跑等于敌人弓箭的靶子。”,天下长宁,第七章少年血性
陆吾指了指前边不远处的一片高坡：“跟我上去，在这和东韩人拼了！”,天下长宁,第七章少年血性
十一名年轻士兵没有一个人迟疑，立刻往高坡那边转移。,天下长宁,第七章少年血性
陆吾见那两个假扮国君和太子的东韩人不断挣扎，他一怒火气，抽刀出来，一刀一个直接都给斩了。,天下长宁,第七章少年血性
马背上，尹穗看到这一幕忍不住笑了起来：“我虽早已猜到这边的人带的渤海国君是假的，可没猜到这群年轻人会如此愚蠢，勇敢和愚蠢，果然密不可分。”,天下长宁,第七章少年血性
若陆吾不杀那两个假的，尹穗就算明知道那两个是假的也难免稍有顾忌。,天下长宁,第七章少年血性
若生擒按渤海国君，接下来很多事都能变得容易起来，对于那些还在顽抗的城池来说，当尹穗让渤海国君走在最前边的时候难道守城的人还敢放箭？,天下长宁,第七章少年血性
“尽量生擒。”,天下长宁,第七章少年血性
尹穗微笑着下令：“我要把这些勇敢的宁国年轻人送到他们家门口去转一转，让宁人知道我把他们留下来做客了。”,天下长宁,第七章少年血性
数百名骑兵随即将弓箭收起来，只管伏低身子催马疾冲。,天下长宁,第七章少年血性
高坡上，陆吾深吸一口气后喊道：“就是这了，风景好地方不错，回头看，还能看到咱们来时的大慈悲山，那里就是咱大宁。”,天下长宁,第七章少年血性
他将连弩摘下来：“放近些打，能杀几个是几个！”,天下长宁,第七章少年血性
这个距离对于骑兵冲锋来说实在用不了多久，战马在向高坡上冲的时候速度才减缓下来。,天下长宁,第七章少年血性
“杀！”,天下长宁,第七章少年血性
陆吾第一个将弩箭击发出去，最前边的东韩骑兵身子压的很低所以躲过一劫，弩箭再从被后背上空飞出去后击中了另一名骑兵的肩膀。,天下长宁,第七章少年血性
十二名大宁战兵交替发箭，六个人射空弩匣后立刻装填，等那六个人也射空弩匣后，他们六个已经换好了新的。,天下长宁,第七章少年血性
虽然这是他们第一次和敌人实战，可他们平日里付出的努力在这一刻都得到了回报。,天下长宁,第七章少年血性
头前冲锋的二十几个东韩骑兵摔落马下，他们的哀嚎声让年轻的勇士们更多了几分凶狠。,天下长宁,第七章少年血性
“换箭！”,天下长宁,第七章少年血性
陆吾第二次打空弩匣后蹲下来，可就在这时候他感觉天色一暗，抬头看时，一名东韩骑兵已经飞骑而过。,天下长宁,第七章少年血性
没有丝毫迟疑，陆吾抽刀往上一捅，战马被豁开肚子后哀鸣倒地，陆吾扑过去在那东韩骑兵没起身之前抹开了他的脖子。,天下长宁,第七章少年血性
他抓起连弩刚要射击的时候，又一名骑兵直接控马朝着他撞过来。,天下长宁,第七章少年血性
陆吾横翻出去，回身一箭将那名骑兵的后颈射穿。,天下长宁,第七章少年血性
他没来得及再发一箭，一名东韩骑兵纵马狠狠的撞在他身上。,天下长宁,第七章少年血性
翻滚了几圈之后陆吾才勉强起身，胸口剧痛的同时脑袋里也嗡嗡的响着。,天下长宁,第七章少年血性
那个骑兵拨转战马第二次朝他冲撞过来，陆吾等着战马快到身前往旁边一闪，同时挥刀将马腿斩断，在战马扑倒的瞬间陆吾也扑过去一刀将敌人戳死。,天下长宁,第七章少年血性
“知道老子是谁吗！陆吾！老子一出生就有勋爵，老子可是大宁皇帝陛下看着长大的！”,天下长宁,第七章少年血性
像是发泄着什么似的，陆吾嘶吼着，然后一刀将那已经咽气的东韩骑兵头颅剁了下来。,天下长宁,第七章少年血性
他抓起头颅把头发往腰带上一别，转身还想再战的时候一根狼牙棒重重的砸在他后背上，这一击，将陆吾砸出去将近一丈远。,天下长宁,第七章少年血性
陆吾只感觉天旋地转，挣扎起身的时候没压住那口血张嘴喷了出来。,天下长宁,第七章少年血性
“老子叫陆吾！来啊！”,天下长宁,第七章少年血性
满嘴是血的陆吾面对那名持狼牙棒的骑兵再次冲撞不闪不避，在战马近身的时候一把抱住马脖子往下狠狠发力。,天下长宁,第七章少年血性
战马竟是被他掰的往前扑倒，翻滚一圈后陆吾起身一刀将那骑兵的头颅旋了下来。,天下长宁,第七章少年血性
