参数1_文本,书名,章节名称
徐有为：“边境墙外面，就是荒野区，每年每月每天，都会有许多怪兽靠近。下面那些尸骨，就是几十年累积下来的。”,星武纪元,第018章 守护希望的堡垒
尸骨……,星武纪元,第018章 守护希望的堡垒
秦恒等人往下一看，只见下方的平原呈现出一片黑白灰的颜色，有火烧痕迹，但更多的是骨头，铺得满地都是。,星武纪元,第018章 守护希望的堡垒
“这么多！”陈元惊呼一声。,星武纪元,第018章 守护希望的堡垒
徐有为解释道：“不算多，那些都是被重武器轰杀的，尸体之中含有弹片、金属碎屑的残留，以及一些有毒物质，处理成食材比较麻烦，所以才原地火化。”,星武纪元,第018章 守护希望的堡垒
秦恒惊讶道：“这么说那些能吃的，都运回基地市吃掉了？”,星武纪元,第018章 守护希望的堡垒
徐有为点头：“不错，这年头粮食稀缺，怪兽的肉里蕴含丰富的能量，是高级食材，运回城区，可以卖出不错的价钱，是我们补充军费的一个来源。”,星武纪元,第018章 守护希望的堡垒
苏狂饶有兴趣道：“等武馆发了工资，一定要买点尝尝！”,星武纪元,第018章 守护希望的堡垒
徐有为一笑：“不用以后，今天就有。我们部队为你们准备了午餐，其中就有怪兽肉做的菜。”,星武纪元,第018章 守护希望的堡垒
“哇！这么好！”众人闻言都惊喜。,星武纪元,第018章 守护希望的堡垒
杨教练没好气道：“哇什么哇，以后成了武者，把你们扔到荒野区去，天天吃怪兽，能把你们吃吐，到时候心里想的只有基地市的大米饭和炒青菜。”,星武纪元,第018章 守护希望的堡垒
“那是以后的事了，我们现在最想吃的就是肉！”,星武纪元,第018章 守护希望的堡垒
对于贫民区的孩子来说，吃肉本身就是奢侈的事情，更不用说怪兽的肉。,星武纪元,第018章 守护希望的堡垒
“说到荒野……”,星武纪元,第018章 守护希望的堡垒
秦恒问道：“这边境墙应该有出口吧？不然我们的车辆怎么开进荒野区？”,星武纪元,第018章 守护希望的堡垒
徐有为点点头，指了个方向说道：“你们看那边，那处斜坡就是出去的道口，附近设有重兵关卡，宗师坐镇，想出去很容易，回来的时候就要接受全面检查，以防止被怪兽渗透。”,星武纪元,第018章 守护希望的堡垒
众人看过去，三公里外，果然是一处斜坡朝着边境墙的外侧延伸，周围的重武器明显比别的地方多。,星武纪元,第018章 守护希望的堡垒
“怪兽怎么渗透？它们的体型都很大，一下子就能看出来吧？”有人问道。,星武纪元,第018章 守护希望的堡垒
徐有为摇头：“不一定。荒野区也有一些怪兽体型很小，但实力很强。那种怪兽抓捕困难，一旦混进基地市，很可能造成重大伤亡。另外，还有一些实力极强的怪兽，可以侵蚀武者大脑，控制意识派遣武者返回基地市搞破坏，这种危险性更高。”,星武纪元,第018章 守护希望的堡垒
“啊？控制意识？还能这样？”,星武纪元,第018章 守护希望的堡垒
秦恒等人都感到有些可怕。,星武纪元,第018章 守护希望的堡垒
杨教练说道：“荒野区的怪兽比你们电视上、课本上了解到的要可怕、凶残得多。以前不让你们知道，是为了社会稳定，怕引起恐慌。现在你们开始接触武者的世界了，可以知道的多一些。记得，回去别对周围的人乱讲，你们和他们不一样。”,星武纪元,第018章 守护希望的堡垒
“是，我们记住了。”秦恒等人立即应道。,星武纪元,第018章 守护希望的堡垒
此时有人觉得心情沉重，也有人感到兴奋。,星武纪元,第018章 守护希望的堡垒
苏狂说道：“我们能不能出去外面看看？接触一下活着的怪兽！”,星武纪元,第018章 守护希望的堡垒
徐有为果断摇头：“不行，那太危险了。你们的活动范围就是这一公里长度的围墙，以及我们的食堂。”,星武纪元,第018章 守护希望的堡垒
“呃……”,星武纪元,第018章 守护希望的堡垒
苏狂顿时蔫了。,星武纪元,第018章 守护希望的堡垒
众人在墙上转了一会儿，欣赏着内外两侧的风景。,星武纪元,第018章 守护希望的堡垒
其实这里的风景也不好看，就是平原山林和荒野，连野兽都看不到。,星武纪元,第018章 守护希望的堡垒
但对于常年居住在狭小空间的贫民区孩子来说，那广阔的山河大地与天空，却是不可多得的美景。,星武纪元,第018章 守护希望的堡垒
“徐大哥，你们每天都住在这里吗？”秦恒问道。,星武纪元,第018章 守护希望的堡垒
徐有为：“大部分时间是的，不过也有假期，偶尔可以回家休息几天。”,星武纪元,第018章 守护希望的堡垒
秦恒：“这里一共有多少战士？都是武者吗？”,星武纪元,第018章 守护希望的堡垒
徐有为回道：“具体人数我也不清楚，整个边境墙一共有十二处道口，每个道口各有四个集团军轮班把守。一个集团军大约是10-15万人左右。当然，我们可不都是武者，武者是人类最宝贵的资源，数量稀少。我们只是普通士兵，只要会使用热武器，不怕流血就能入伍。论力量的话……像我，十八岁的时候测试拳力，才300多公斤。”,星武纪元,第018章 守护希望的堡垒
徐有为回道：“具体人数我也不清楚，整个边境墙一共有十二处道口，每个道口各有四个集团军轮班把守。一个集团军大约是10-15万人左右。当然，我们可不都是武者，武者是人类最宝贵的资源，数量稀少。我们只是普通士兵，只要会使用热武器，不怕流血就能入伍。论力量的话……像我，十八岁的时候测试拳力，才300多公斤。”,星武纪元,第019章 八百万少女梦
秦恒等人闻言都沉默了。,星武纪元,第019章 八百万少女梦
四十八个集团军，数百万战士……,星武纪元,第019章 八百万少女梦
他们并不是实力强大的武者，但此刻却都在这里为了保卫基地市而战斗。,星武纪元,第019章 八百万少女梦
去年一次兽潮，死了38351名战士。,星武纪元,第019章 八百万少女梦
这可不是一个数字，而是38351个活生生的人！,星武纪元,第019章 八百万少女梦
他们也是有家庭有亲人的，每一个人的牺牲，对于家庭而言都是极其沉重的打击！,星武纪元,第019章 八百万少女梦
“等我们成为强大的武者，一定杀进荒野区，将怪兽全部干掉！”,星武纪元,第019章 八百万少女梦
苏狂攥着拳头，战意昂扬。,星武纪元,第019章 八百万少女梦
徐有为听到这话，严肃的脸上难得笑了一下，说道：“有这份心意在，我们就是战友了。走吧，带你们去吃我们的军队餐，今天伙食不错。”,星武纪元,第019章 八百万少女梦
“好，吃肉去！”众人都热情道。,星武纪元,第019章 八百万少女梦
不一会儿，众人来到了边境墙-2层的食堂。,星武纪元,第019章 八百万少女梦
边境墙堡垒内部有很多地方是空的，顶部是1层，建筑很少，往下有-1层，-2层，-3层，功能繁多。,星武纪元,第019章 八百万少女梦
战士们的生活起居、武器弹药库都在这里。,星武纪元,第019章 八百万少女梦
-2层的食堂靠近堡垒内侧，有窗户可以直接看到外面的万亩防护田，以及远处的城市边缘轮廓。,星武纪元,第019章 八百万少女梦
而且这地方……很大！,星武纪元,第019章 八百万少女梦
“好大啊……”,星武纪元,第019章 八百万少女梦
“人也太多了吧？”,星武纪元,第019章 八百万少女梦
“好香！哇，这是什么味道？从来没闻过，馋死我了！”,星武纪元,第019章 八百万少女梦
第一次来到军队食堂的秦恒等人，有种土包子进城的感觉。,星武纪元,第019章 八百万少女梦
此刻食堂里头至少有大几千人在走动、吃饭，但却一点都不拥挤，反而还挺空落的。,星武纪元,第019章 八百万少女梦
徐有为说道：“边防墙太长，所以吃饭的地方也不止一个。我们这个集团军驻扎的片区，这样的食堂还一共有8个。”,星武纪元,第019章 八百万少女梦
“嘶，真多啊……这一天得吃掉多少米？”陈元瞪大眼睛。,星武纪元,第019章 八百万少女梦
苏狂打了他一下：“这是关键吗？关键是我们为什么需要这么多战士在前线把守？如果你足够强大，把所有怪兽赶尽杀绝，这里就不需要他们了，他们全都可以回家抱孩子！”,星武纪元,第019章 八百万少女梦
陈元：“呃……”,星武纪元,第019章 八百万少女梦
秦恒看了苏狂一眼，没想到这家伙平日脾气挺臭，内心却是挺正经的。,星武纪元,第019章 八百万少女梦
“走，去那边打饭。”,星武纪元,第019章 八百万少女梦
徐有为带着众人前往打餐的窗口。,星武纪元,第019章 八百万少女梦
集团军级别的大型食堂，光是打餐的窗口就有上百个。,星武纪元,第019章 八百万少女梦
来到一处窗口，秦恒等人都忍不住睁大了眼睛。,星武纪元,第019章 八百万少女梦
“好丰盛啊！这么多菜！”,星武纪元,第019章 八百万少女梦
透过玻璃窗，可以看到里头满满都是各色菜肴，肉菜素菜各一半，还有不少新鲜水果。,星武纪元,第019章 八百万少女梦
徐有为说道：“想吃什么自己打，在边防区吃饭就两个原则，第一要吃饱，第二不浪费。”,星武纪元,第019章 八百万少女梦
“我靠，随便选的吗？那我要全肉可不可以？”,星武纪元,第019章 八百万少女梦
“当然可以，只要你吃得下。”,星武纪元,第019章 八百万少女梦
“哇噢！军队待遇也太好了吧！我干脆来这里参军好了！”,星武纪元,第019章 八百万少女梦
一群人都被这边的吃法给爽到了。,星武纪元,第019章 八百万少女梦
不远处，来自新城区的其他学员看到这一幕，不禁鄙视道：“真是一群没见过世面的乡巴佬。”,星武纪元,第019章 八百万少女梦
秦恒等人也不生气，肉在眼前，根本顾不上那帮人。,星武纪元,第019章 八百万少女梦
“我要这个大鸡腿！还有这块牛肉，以及这个……这个是啥？嗐呀不管了我就要它！”周岩排在最前面，打餐那叫一个一惊一乍，搞得好像饿了几个月没吃饭似的。,星武纪元,第019章 八百万少女梦
这琳琅满目的肉类，着实令人大家开了眼，选择困难症都犯了。,星武纪元,第019章 八百万少女梦
秦恒也挺没出息，打餐的时候还小声问了句：“能打包不？”把炊事班的战士都逗笑了，严肃的回道：“不可以。”,星武纪元,第019章 八百万少女梦
