参数1_文本,书名,章节名称
蓝裙少女笑着道：“当然收啊，您里面请。”,大雪满龙刀,0014、狂雪八斩法
李七玄跟着这年轻伙计来到柜台前，从腰间兽皮小袋里拿出十枚晶核，一字排开摆在桃木桌上。,大雪满龙刀,0014、狂雪八斩法
“好东西！”,大雪满龙刀,0014、狂雪八斩法
蓝裙少女眼睛一亮。,大雪满龙刀,0014、狂雪八斩法
她原本以为李七玄这么年轻，最多能拿出一两块晶核就撑死了。,大雪满龙刀,0014、狂雪八斩法
“高品质无损晶核，摘取的时间并不长，内部能量流失度不超过一成。”,大雪满龙刀,0014、狂雪八斩法
蓝裙少女拿起晶核，挨个检查，双眸笑的如月牙儿，道：“唯一的缺点就是品阶不高，都是一二级妖鬼晶核……嗯，这十枚我都收了，一共给你二百两银子，你看如何？”,大雪满龙刀,0014、狂雪八斩法
李七玄对于这个价格，还算满意。,大雪满龙刀,0014、狂雪八斩法
他之前调查过。,大雪满龙刀,0014、狂雪八斩法
一二级晶核大概就是每枚二十两银子的市场价。,大雪满龙刀,0014、狂雪八斩法
“晶核可以直接在贵店兑换武功秘籍吗？”,大雪满龙刀,0014、狂雪八斩法
他问道。,大雪满龙刀,0014、狂雪八斩法
蓝裙少女一怔，道：“当然可以，不过二百两银子的话，只能在低阶换力境秘籍里挑选。”,大雪满龙刀,0014、狂雪八斩法
李七玄将兽皮小袋里的晶核亮了亮，道：“如果是一百枚呢？”,大雪满龙刀,0014、狂雪八斩法
蓝裙少女一惊，旋即大喜。,大雪满龙刀,0014、狂雪八斩法
胸前顿时峰峦如聚波涛如怒。,大雪满龙刀,0014、狂雪八斩法
大客户！,大雪满龙刀,0014、狂雪八斩法
她上上下下打量了李七玄好几眼，热情程度又上升好几个台阶。,大雪满龙刀,0014、狂雪八斩法
“自我介绍一下，小女子是奇珍楼一楼甲等伙计甄步甲，请问少侠如何称呼？”,大雪满龙刀,0014、狂雪八斩法
蓝裙少女自报姓名，同时奉上一杯甘香茶水。,大雪满龙刀,0014、狂雪八斩法
李七玄道：“在下李萱。”,大雪满龙刀,0014、狂雪八斩法
甄步甲道：“李公子，不知道您想换哪个境界的武功秘籍？”,大雪满龙刀,0014、狂雪八斩法
李七玄想了想，道：“换力境，炼筋境。”,大雪满龙刀,0014、狂雪八斩法
“这就没问题了。”,大雪满龙刀,0014、狂雪八斩法
甄步甲笑得非常热情，道：“李少侠请跟我来。”,大雪满龙刀,0014、狂雪八斩法
这一次，她直接带着李七玄来到了一楼后厅的包厢里面。,大雪满龙刀,0014、狂雪八斩法
甄步甲拿出一个类似菜单的册子，双手递上，道：“符合您要求的所有功法，都在这个单子上，后附详细说明，李公子慢慢看。”,大雪满龙刀,0014、狂雪八斩法
李七玄拿过册子，翻阅起来。,大雪满龙刀,0014、狂雪八斩法
上面总共三十一种换力境功法，七种炼筋境功法。,大雪满龙刀,0014、狂雪八斩法
其中刀法总共十一种，炼筋境刀法三门。,大雪满龙刀,0014、狂雪八斩法
分别是【金刀三式】、【恶虎刀法】和【狂雪八斩法】。,大雪满龙刀,0014、狂雪八斩法
【狂雪八斩法】后面特别标注了一个星号。,大雪满龙刀,0014、狂雪八斩法
李七玄不由问道：“此为何意？”,大雪满龙刀,0014、狂雪八斩法
甄步甲一眼看过，连忙堆笑解释，道：“完整的【狂雪八斩法】是皮膜境的武功，威力极强，但本店的这本【狂雪八斩法】秘籍只有打法，没有练法，而且缺少与之匹配的秘药药方，所以只能降阶为炼筋境功法。”,大雪满龙刀,0014、狂雪八斩法
李七玄若有所思。,大雪满龙刀,0014、狂雪八斩法
他继续翻看册子，脑海中快速思考该如何选择。,大雪满龙刀,0014、狂雪八斩法
他现在的修为应该是换力境层次。,大雪满龙刀,0014、狂雪八斩法
只是因为神龙刺青的强化之效，所以才具备中段炼筋境战力。,大雪满龙刀,0014、狂雪八斩法
【追风七刀】作为换力境功法已经够用。,大雪满龙刀,0014、狂雪八斩法
所以，这次应该选择一门炼筋境武功。,大雪满龙刀,0014、狂雪八斩法
此外，出于保命考虑，最好能修炼一门轻功或者是横炼硬功。,大雪满龙刀,0014、狂雪八斩法
翻看思考约一炷香，李七玄有了选择。,大雪满龙刀,0014、狂雪八斩法
“这几本秘籍，请帮我拿一下，谢谢。”,大雪满龙刀,0014、狂雪八斩法
李七玄选的是【飞霜雪影步】和【狂雪八斩法】这两本。,大雪满龙刀,0014、狂雪八斩法
甄步甲看了一眼，又看了看李七玄的脸，思考片刻，似乎是在权衡着什么。,大雪满龙刀,0014、狂雪八斩法
最终，这位胸怀广阔的少女，似是下定了某种决心。,大雪满龙刀,0014、狂雪八斩法
最终，这位胸怀广阔的少女，似是下定了某种决心。,大雪满龙刀,0015、听雪城最强之战
她一咬牙，毅然决然地道：“李少侠，【飞霜雪影步】和【狂雪八斩法】都是炼筋境武功，原价每本两千五百两银子，小女子是奇珍楼甲等伙计，每个月有一次八折权限，我想交您这个朋友，将一月一次的打折权限赠送于您，总共四千两银子即可，您看如何？”李七玄闻言，不由多看了一眼这个蓝裙少女。,大雪满龙刀,0015、听雪城最强之战
对方神色坦然，胸部高耸，并非是在虚情假意卖好。,大雪满龙刀,0015、听雪城最强之战
不过即便如此，四千两银子对他来说，也是一笔超乎预算的巨款。,大雪满龙刀,0015、听雪城最强之战
好在来之前，他就有所准备。,大雪满龙刀,0015、听雪城最强之战
“我这里还有两本炼筋境秘籍，是昨夜偶然所得，不知道贵楼是否收购？”,大雪满龙刀,0015、听雪城最强之战
李七玄问道。,大雪满龙刀,0015、听雪城最强之战
“炼筋境？”,大雪满龙刀,0015、听雪城最强之战
甄步甲露出喜色，道：“若是我们奇珍楼没未曾收藏的秘籍，自然是收购的。”,大雪满龙刀,0015、听雪城最强之战
李七玄点点头，又道：“不过，我这两本秘籍，来历有点特殊。”,大雪满龙刀,0015、听雪城最强之战
甄步甲心中了然，一拍胸脯，顿时波涛汹涌，道：“李少侠放心，奇珍楼在雪州二十七城都有分店，实力商誉保证，凡是在奇珍楼交易，不论涉及任何交易，都会为货主保密，绝不外泄。”,大雪满龙刀,0015、听雪城最强之战
李七玄将【青蛇拳】和【青蛇绞杀手】两本秘籍放在桌子上。,大雪满龙刀,0015、听雪城最强之战
甄步甲拿起来简单鉴定，心中不由惊讶。,大雪满龙刀,0015、听雪城最强之战
这两本秘籍，竟然是青蛇帮的武功传承。,大雪满龙刀,0015、听雪城最强之战
传闻青蛇帮帮主霍陵，原本是一荒野采药人，后误闯入一山中古墓，九死一生得到了两本炼筋境秘籍，修炼有成之后，创立了青蛇帮。,大雪满龙刀,0015、听雪城最强之战
这些年青蛇帮选择归附神刀门，发展势头更是蒸蒸日上。,大雪满龙刀,0015、听雪城最强之战
然而这样一个帮派，却在昨日一夕之间土崩瓦解。,大雪满龙刀,0015、听雪城最强之战
坊间传闻，青蛇帮是因为勾结妖鬼，被照夜司所破。,大雪满龙刀,0015、听雪城最强之战
而眼前这位‘李少侠’却突然拿出了这样两本秘籍……,大雪满龙刀,0015、听雪城最强之战
难道他是照夜司的人？,大雪满龙刀,0015、听雪城最强之战
一念及此，甄步甲将自己从见到李七玄到此时的所有言行都快速回忆了一遍。,大雪满龙刀,0015、听雪城最强之战
确认并无苛责懈怠之处，甄步甲才暗自松了一口气。,大雪满龙刀,0015、听雪城最强之战
“奇珍楼并未收录这两门武功，如果李少侠愿意出手的话，我可出价两千……两千五百两收购。”,大雪满龙刀,0015、听雪城最强之战
甄步甲给出价格，还带着甜美的笑，耐心地解释道：“【青蛇绞杀手】是炼筋境低阶武功，【青蛇拳】算可评为炼筋境中阶，练法打法俱全，但缺少与之匹配的秘药药方，再加上收价肯定要比卖价低，因此这是我权限范围之内能开出的最高价格了。”,大雪满龙刀,0015、听雪城最强之战
李七玄痛快地道：“可以。”,大雪满龙刀,0015、听雪城最强之战
一番交接。,大雪满龙刀,0015、听雪城最强之战
最终李七玄将一百枚妖鬼晶核和两本秘籍合价四千五百两银子。,大雪满龙刀,0015、听雪城最强之战
购买【飞霜雪影步】和【狂雪八斩法】这三本册子后，还剩下了五百两银子。,大雪满龙刀,0015、听雪城最强之战
“李少侠，下次来奇珍楼，一定请再找奴家为您服务。”,大雪满龙刀,0015、听雪城最强之战
甄步甲莲步款款，热情地将李七玄送出门外。,大雪满龙刀,0015、听雪城最强之战
李七玄道：“那是自然，我们是朋友了，不是吗？”,大雪满龙刀,0015、听雪城最强之战
“当然是。”,大雪满龙刀,0015、听雪城最强之战
甄步甲笑得很开心：“这是我的荣幸。”,大雪满龙刀,0015、听雪城最强之战
走在大街上，李七玄长出一口气。,大雪满龙刀,0015、听雪城最强之战
怪不得都说‘穷文富武’。,大雪满龙刀,0015、听雪城最强之战
才两本秘籍而已，就花去了四千两银子巨款。,大雪满龙刀,0015、听雪城最强之战
这哪里是一般普通人能够承担得起？,大雪满龙刀,0015、听雪城最强之战
底层年轻人为了学武，就只能加入帮派，生死打拼，最后难免近墨者黑，沦为助纣为虐的恶徒。,大雪满龙刀,0015、听雪城最强之战
一炷香时间之后。,大雪满龙刀,0015、听雪城最强之战
李七玄重新又来到了雪狮镖局门口。,大雪满龙刀,0015、听雪城最强之战
这次和上午时不同。,大雪满龙刀,0015、听雪城最强之战
却见镖局大门口站着数百名提刀持剑的武林中人，神态凶悍，表情严肃。,大雪满龙刀,0015、听雪城最强之战
其中便有二十名神刀门弟子，气息彪悍，统一穿着黑色劲装，背负精钢鬼头刀。,大雪满龙刀,0015、听雪城最强之战
“五大门派齐聚雪狮镖局，这是发生了什么大事吗？”,大雪满龙刀,0015、听雪城最强之战
“听说是神刀门主打上门来，要与林震北老镖头比武。”,大雪满龙刀,0015、听雪城最强之战
“那为何其他四大门派的人也来了？”,大雪满龙刀,0015、听雪城最强之战
“是神刀门请来做见证的，据说连城主府都派人来了。”,大雪满龙刀,0015、听雪城最强之战
“不对啊，林老镖头不是一心经营镖局生意，已经不问江湖上的事了吗？”,大雪满龙刀,0015、听雪城最强之战
“树欲静而风不止啊，这几年神刀门势力突飞猛进，门主独孤一刀更是野心勃勃要开创属于自己的时代，但在‘听雪榜’上却只能屈居第二，一直都被林老镖头压着，所以这才三番五次的设计，逼得林老镖头应战。”,大雪满龙刀,0015、听雪城最强之战
“只怕这一战之后，‘听雪榜’第一要就此易主喽。”,大雪满龙刀,0015、听雪城最强之战
街道两侧，围观的人群中也有不少武人，知道内情，三三两两低声议论。,大雪满龙刀,0015、听雪城最强之战
李七玄在人群中静听原委。,大雪满龙刀,0015、听雪城最强之战
所谓‘听雪榜’，乃是听雪城中武道高手排行榜。,大雪满龙刀,0015、听雪城最强之战
城内实力最强的前二十人方可入选。,大雪满龙刀,0015、听雪城最强之战
近一甲子以来，‘听雪榜’排名第一的，一直都是雪狮镖局的总镖头林震北。,大雪满龙刀,0015、听雪城最强之战
一口狮头宝刀杀出赫赫威名，被称之为‘听雪第一刀’。,大雪满龙刀,0015、听雪城最强之战
只不过近年来，年已过百的林震北逐渐气败体衰，实力呈下降趋势。,大雪满龙刀,0015、听雪城最强之战
而神刀门门主独孤一刀作为新生代的霸主，如烈日当空，迫切地希望能够取而代之。,大雪满龙刀,0015、听雪城最强之战
但独孤一刀数次登门，林震北都避而不战。,大雪满龙刀,0015、听雪城最强之战
今日事发突然，不知道怎么回事，林震北突然就接受了独孤一刀的挑战。,大雪满龙刀,0015、听雪城最强之战
李七玄站在街头看了许久，都未闻镖局内传出什么动静。,大雪满龙刀,0015、听雪城最强之战
眼看着天色已经不早，快要接近酉时。,大雪满龙刀,0015、听雪城最强之战
李七玄只能离开了。,大雪满龙刀,0015、听雪城最强之战
因为他答应六姐，酉时之前要回家的。,大雪满龙刀,0015、听雪城最强之战
听雪城第一高手花落谁家这样的大新闻，并没有小巷院子里那个女孩儿重要。,大雪满龙刀,0015、听雪城最强之战
